?company,?companyLabel
<http://www.wikidata.org/entity/Q429172>,"""Motor Presse Stuttgart""@de"
<http://www.wikidata.org/entity/Q115784575>,"""Motor-Nützel""@de"
<http://www.wikidata.org/entity/Q111669602>,"""Motorhaus Max Striesche""@de"
<http://www.wikidata.org/entity/Q1949820>,"""Motorfahrzeug-Werke Heinle & Wegelin""@de"
<http://www.wikidata.org/entity/Q1688313>,"""Motorfahrzeug- und Motorenfabrik Berlin""@de"
<http://www.wikidata.org/entity/Q1949824>,"""Motorfahrzeugfabrik Roland Brandt""@de"
<http://www.wikidata.org/entity/Q1949823>,"""Motorfahrzeugfabrik Deutschland""@de"
<http://www.wikidata.org/entity/Q1760175>,"""Motoren-Werke Dessau""@de"
<http://www.wikidata.org/entity/Q1949810>,"""Motorenwerk Chemnitz""@de"
<http://www.wikidata.org/entity/Q1949809>,"""Motorenfabrik Paul Baer""@de"
<http://www.wikidata.org/entity/Q474908>,"""Motorenfabrik Oberursel""@de"
<http://www.wikidata.org/entity/Q474908>,"""Motorenfabrik Oberursel""@de"
<http://www.wikidata.org/entity/Q1949807>,"""Motorenfabrik Magnet""@de"
<http://www.wikidata.org/entity/Q1949805>,"""Motorenfabrik Hatz""@de"
<http://www.wikidata.org/entity/Q107359728>,"""Motorenfabrik Deutz""@de"
<http://www.wikidata.org/entity/Q56490485>,"""Motorenfabrik Darmstadt""@de"
<http://www.wikidata.org/entity/Q1773632>,"""Motorenfabrik Carl Wunderlich""@de"
<http://www.wikidata.org/entity/Q1949801>,"""Motorbootgesellschaft Bodman""@de"
<http://www.wikidata.org/entity/Q1484535>,"""Moto Kraps - Indy Three Wheeler Factory""@de"
<http://www.wikidata.org/entity/Q1949733>,"""Motobil""@de"
<http://www.wikidata.org/entity/Q19956831>,"""Motion TM""@de"
<http://www.wikidata.org/entity/Q391080>,"""Motel One""@de"
<http://www.wikidata.org/entity/Q391080>,"""Motel One""@de"
<http://www.wikidata.org/entity/Q107277827>,"""Motard""@de"
<http://www.wikidata.org/entity/Q107139036>,"""Motag Versicherungs-AG""@de"
<http://www.wikidata.org/entity/Q26260822>,"""Most Mobile Specials""@de"
<http://www.wikidata.org/entity/Q30256484>,"""Mössner""@de"
<http://www.wikidata.org/entity/Q108005109>,"""Mosse-Verlag""@de"
<http://www.wikidata.org/entity/Q1949110>,"""Moser-Roth""@de"
<http://www.wikidata.org/entity/Q1620386>,"""Moser + Rosié Film""@de"
<http://www.wikidata.org/entity/Q107176895>,"""Mosel und Saar Versicherungs-AG""@de"
<http://www.wikidata.org/entity/Q104173820>,"""Mosella Verlag GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1949071>,"""Moselbahn GmbH""@de"
<http://www.wikidata.org/entity/Q1311629>,"""Mosca GmbH""@de"
<http://www.wikidata.org/entity/Q112111482>,"""Mosbacher Brauhaus""@de"
<http://www.wikidata.org/entity/Q474113>,"""Morr Music""@de"
<http://www.wikidata.org/entity/Q768501>,"""Morphosys""@de"
<http://www.wikidata.org/entity/Q768501>,"""Morphosys""@de"
<http://www.wikidata.org/entity/Q116272196>,"""Moritz Wieprecht""@de"
<http://www.wikidata.org/entity/Q94573004>,"""Moritz Türk""@de"
<http://www.wikidata.org/entity/Q99195177>,"""Morisken Verlag""@de"
<http://www.wikidata.org/entity/Q1483738>,"""Morgan-Auto""@de"
<http://www.wikidata.org/entity/Q1947088>,"""Moradelli""@de"
<http://www.wikidata.org/entity/Q1947044>,"""Mops""@de"
<http://www.wikidata.org/entity/Q28549950>,"""Mopetta""@de"
<http://www.wikidata.org/entity/Q28549950>,"""Mopetta""@de"
<http://www.wikidata.org/entity/Q102246451>,"""Moovel Group""@de"
<http://www.wikidata.org/entity/Q62481915>,"""Moos Verlag""@de"
<http://www.wikidata.org/entity/Q1793632>,"""Moorburger Treckerwerke""@de"
<http://www.wikidata.org/entity/Q110594806>,"""moonvibe GmbH""@de"
<http://www.wikidata.org/entity/Q1946629>,"""Moog (Böblingen)""@de"
<http://www.wikidata.org/entity/Q316880>,"""Monumenta Germaniae Historica""@de"
<http://www.wikidata.org/entity/Q1945964>,"""Monte mare""@de"
<http://www.wikidata.org/entity/Q1945964>,"""Monte mare""@de"
<http://www.wikidata.org/entity/Q111782075>,"""MonTech Werkstoffprüfmaschinen GmbH""@de"
<http://www.wikidata.org/entity/Q142691>,"""Montblanc""@de"
<http://www.wikidata.org/entity/Q1945614>,"""Montanus aktuell""@de"
<http://www.wikidata.org/entity/Q1666793>,"""Montanhydraulik""@de"
<http://www.wikidata.org/entity/Q1395710>,"""Montana Group""@de"
<http://www.wikidata.org/entity/Q1526374>,"""Monta""@de"
<http://www.wikidata.org/entity/Q1526374>,"""Monta""@de"
<http://www.wikidata.org/entity/Q1526374>,"""Monta""@de"
<http://www.wikidata.org/entity/Q1526374>,"""Monta""@de"
<http://www.wikidata.org/entity/Q1526374>,"""Monta""@de"
<http://www.wikidata.org/entity/Q1526374>,"""Monta""@de"
<http://www.wikidata.org/entity/Q60949627>,"""MONS Verlag""@de"
<http://www.wikidata.org/entity/Q1270552>,"""Mons Records""@de"
<http://www.wikidata.org/entity/Q1676491>,"""Monsenstein und Vannerdat""@de"
<http://www.wikidata.org/entity/Q1944930>,"""Mono-Werke""@de"
<http://www.wikidata.org/entity/Q1945096>,"""Monos Fahrzeugfabrik""@de"
<http://www.wikidata.org/entity/Q116847826>,"""Moniteurs""@de"
<http://www.wikidata.org/entity/Q116847826>,"""Moniteurs""@de"
<http://www.wikidata.org/entity/Q112229961>,"""Moneyfix Service GmbH""@de"
<http://www.wikidata.org/entity/Q1752007>,"""Monega""@de"
<http://www.wikidata.org/entity/Q2004368>,"""Mondial Assistance""@de"
<http://www.wikidata.org/entity/Q14541198>,"""Mönch Orgelbau""@de"
<http://www.wikidata.org/entity/Q1262922>,"""Mona Versand""@de"
<http://www.wikidata.org/entity/Q29043552>,"""Mona Allgäu""@de"
<http://www.wikidata.org/entity/Q29043552>,"""Mona Allgäu""@de"
<http://www.wikidata.org/entity/Q22674636>,"""Momox""@de"
<http://www.wikidata.org/entity/Q109939165>,"""Molsberger und Christmann""@de"
<http://www.wikidata.org/entity/Q30269129>,"""Mologen AG""@de"
<http://www.wikidata.org/entity/Q30269129>,"""Mologen AG""@de"
<http://www.wikidata.org/entity/Q1753739>,"""Moll-Werke""@de"
<http://www.wikidata.org/entity/Q112085618>,"""MOLLET Füllstandtechnik GmbH""@de"
<http://www.wikidata.org/entity/Q1957933>,"""Möller-Wedel""@de"
<http://www.wikidata.org/entity/Q3333972>,"""Möller Group""@de"
<http://www.wikidata.org/entity/Q1957920>,"""Möllenkamp-Werke AG für Fahrzeugbau""@de"
<http://www.wikidata.org/entity/Q1943544>,"""Molkerei Gropper""@de"
<http://www.wikidata.org/entity/Q17353849>,"""Molkerei Ammerland""@de"
<http://www.wikidata.org/entity/Q17353849>,"""Molkerei Ammerland""@de"
<http://www.wikidata.org/entity/Q50826252>,"""Moliwe-Pflanzungsgesellschaft""@de"
<http://www.wikidata.org/entity/Q50826252>,"""Moliwe-Pflanzungsgesellschaft""@de"
<http://www.wikidata.org/entity/Q50826252>,"""Moliwe-Pflanzungsgesellschaft""@de"
<http://www.wikidata.org/entity/Q50826252>,"""Moliwe-Pflanzungsgesellschaft""@de"
<http://www.wikidata.org/entity/Q111975831>,"""Molino Verlag""@de"
<http://www.wikidata.org/entity/Q1526641>,"""Molda""@de"
<http://www.wikidata.org/entity/Q1649456>,"""Moksel""@de"
<http://www.wikidata.org/entity/Q29353526>,"""Moko""@de"
<http://www.wikidata.org/entity/Q105529133>,"""MOIA""@de"
<http://www.wikidata.org/entity/Q63846244>,"""Mohr & Weidner""@de"
<http://www.wikidata.org/entity/Q1942903>,"""Mohr Siebeck Verlag""@de"
<http://www.wikidata.org/entity/Q1942903>,"""Mohr Siebeck Verlag""@de"
<http://www.wikidata.org/entity/Q2780285>,"""Mohr Automobile""@de"
<http://www.wikidata.org/entity/Q15120611>,"""Mohn Media""@de"
<http://www.wikidata.org/entity/Q1942540>,"""Moguntia (Gewürzwerk)""@de"
<http://www.wikidata.org/entity/Q832101>,"""Moeck Musikinstrumente + Verlag""@de"
<http://www.wikidata.org/entity/Q832101>,"""Moeck Musikinstrumente + Verlag""@de"
<http://www.wikidata.org/entity/Q832101>,"""Moeck Musikinstrumente + Verlag""@de"
<http://www.wikidata.org/entity/Q15835446>,"""ModuleWorks""@de"
<http://www.wikidata.org/entity/Q1942217>,"""Modul8""@de"
<http://www.wikidata.org/entity/Q63993731>,"""Modis""@de"
<http://www.wikidata.org/entity/Q1942062>,"""Modersohn & Freiesleben Architekten""@de"
<http://www.wikidata.org/entity/Q1942062>,"""Modersohn & Freiesleben Architekten""@de"
<http://www.wikidata.org/entity/Q1324415>,"""Moderner Zeitschriftenvertrieb""@de"
<http://www.wikidata.org/entity/Q835487>,"""Modern Creation München""@de"
<http://www.wikidata.org/entity/Q19296579>,"""Modepark Röther""@de"
<http://www.wikidata.org/entity/Q77077094>,"""Modeinstitut Berlin""@de"
<http://www.wikidata.org/entity/Q27479409>,"""Modehaus Garhammer""@de"
<http://www.wikidata.org/entity/Q1941702>,"""Moconta""@de"
<http://www.wikidata.org/entity/Q96633585>,"""mobus Märkisch-Oderland Bus""@de"
<http://www.wikidata.org/entity/Q1383696>,"""Mobotix""@de"
<http://www.wikidata.org/entity/Q100272478>,"""Mobimeo""@de"
<http://www.wikidata.org/entity/Q105062003>,"""Mobilfunkinfrastrukturgesellschaft""@de"
<http://www.wikidata.org/entity/Q1771581>,"""Mobile.de""@de"
<http://www.wikidata.org/entity/Q1771581>,"""Mobile.de""@de"
<http://www.wikidata.org/entity/Q3317581>,"""Mobilcom""@de"
<http://www.wikidata.org/entity/Q1941281>,"""moBiel GmbH""@de"
<http://www.wikidata.org/entity/Q22979896>,"""mobene""@de"
<http://www.wikidata.org/entity/Q1957826>,"""Möbelwelt Zick""@de"
<http://www.wikidata.org/entity/Q1957812>,"""Möbel Walther""@de"
<http://www.wikidata.org/entity/Q1307861>,"""Möbel Unger""@de"
<http://www.wikidata.org/entity/Q16854773>,"""Möbelstoff-Weberei Cammann & Co.""@de"
<http://www.wikidata.org/entity/Q15836030>,"""Möbel Martin""@de"
<http://www.wikidata.org/entity/Q1264823>,"""Möbel Mahler""@de"
<http://www.wikidata.org/entity/Q88805851>,"""Möbelmagazin des Tischleramts Hannover""@de"
<http://www.wikidata.org/entity/Q1957806>,"""Möbel Kraft""@de"
<http://www.wikidata.org/entity/Q1957806>,"""Möbel Kraft""@de"
<http://www.wikidata.org/entity/Q1957803>,"""Möbel Hardeck""@de"
<http://www.wikidata.org/entity/Q107378911>,"""Möbelfabrik Trier""@de"
<http://www.wikidata.org/entity/Q106201906>,"""Möbelfabrik Oldenburg""@de"
<http://www.wikidata.org/entity/Q109969727>,"""Möbelfabrik Hermann Scheidemantel""@de"
<http://www.wikidata.org/entity/Q116636534>,"""m+n-Reprise""@de"
<http://www.wikidata.org/entity/Q116636534>,"""m+n-Reprise""@de"
<http://www.wikidata.org/entity/Q1699037>,"""M-net""@de"
<http://www.wikidata.org/entity/Q102416474>,"""MND Drilling Germany""@de"
<http://www.wikidata.org/entity/Q102416474>,"""MND Drilling Germany""@de"
<http://www.wikidata.org/entity/Q457241>,"""M.M.Warburg & CO""@de"
<http://www.wikidata.org/entity/Q1419072>,"""MM Verlag""@de"
<http://www.wikidata.org/entity/Q1419072>,"""MM Verlag""@de"
<http://www.wikidata.org/entity/Q1881567>,"""MMV Bank""@de"
<http://www.wikidata.org/entity/Q1941221>,"""Mmpro media AG""@de"
<http://www.wikidata.org/entity/Q107587239>,"""MM Extra""@de"
<http://www.wikidata.org/entity/Q107587239>,"""MM Extra""@de"
<http://www.wikidata.org/entity/Q78623812>,"""MMC Movies""@de"
<http://www.wikidata.org/entity/Q516061>,"""MLP SE""@de"
<http://www.wikidata.org/entity/Q56285239>,"""MLP Banking AG""@de"
<http://www.wikidata.org/entity/Q54985171>,"""Mlingan-Kautschu Pflanzung""@de"
<http://www.wikidata.org/entity/Q54984389>,"""Mkomas-Gesellschaft""@de"
<http://www.wikidata.org/entity/Q1521252>,"""MK-Kliniken""@de"
<http://www.wikidata.org/entity/Q1881568>,"""MKB Mittelstandskreditbank""@de"
<http://www.wikidata.org/entity/Q1882063>,"""MKB Mannheimer Kommunalbeteiligungen GmbH""@de"
<http://www.wikidata.org/entity/Q1880774>,"""M. Kappus""@de"
<http://www.wikidata.org/entity/Q1880774>,"""M. Kappus""@de"
<http://www.wikidata.org/entity/Q107174036>,"""M. J. Emden Söhne Export""@de"
<http://www.wikidata.org/entity/Q1940898>,"""Mixtvision Verlag""@de"
<http://www.wikidata.org/entity/Q1940898>,"""Mixtvision Verlag""@de"
<http://www.wikidata.org/entity/Q327854>,"""Mix Markt""@de"
<http://www.wikidata.org/entity/Q91329069>,"""MIXGY Music Group""@de"
<http://www.wikidata.org/entity/Q91329069>,"""MIXGY Music Group""@de"
<http://www.wikidata.org/entity/Q91329069>,"""MIXGY Music Group""@de"
<http://www.wikidata.org/entity/Q1940842>,"""Mix & Genest""@de"
<http://www.wikidata.org/entity/Q1940842>,"""Mix & Genest""@de"
<http://www.wikidata.org/entity/Q1881534>,"""MIWE""@de"
<http://www.wikidata.org/entity/Q1940645>,"""Mittlere Isar AG""@de"
<http://www.wikidata.org/entity/Q15835403>,"""Mittlere Donau Kraftwerke""@de"
<http://www.wikidata.org/entity/Q41791405>,"""MittelWeserBus""@de"
<http://www.wikidata.org/entity/Q697933>,"""Mittelwerk GmbH""@de"
<http://www.wikidata.org/entity/Q1721813>,"""Mittelschwäbische Überlandzentrale""@de"
<http://www.wikidata.org/entity/Q2780024>,"""Mittelland Gummiwerke""@de"
<http://www.wikidata.org/entity/Q114792862>,"""Mittelfränkische Eisenbahnbetriebsgesellschaft""@de"
<http://www.wikidata.org/entity/Q26882580>,"""Mitteldeutsche Stahlwerke""@de"
<http://www.wikidata.org/entity/Q100707106>,"""Mitteldeutsches Filmkontor""@de"
<http://www.wikidata.org/entity/Q89589338>,"""Mitteldeutsches Braunkohlen-Syndikat""@de"
<http://www.wikidata.org/entity/Q1940109>,"""Mitteldeutscher Verlag""@de"
<http://www.wikidata.org/entity/Q1940109>,"""Mitteldeutscher Verlag""@de"
<http://www.wikidata.org/entity/Q1940105>,"""Mitteldeutscher Orgelbau A. Voigt""@de"
<http://www.wikidata.org/entity/Q107602274>,"""Mitteldeutschen Gummiwarenfabrik Louis Peter""@de"
<http://www.wikidata.org/entity/Q1940094>,"""Mitteldeutsche Motorenwerke""@de"
<http://www.wikidata.org/entity/Q1292391>,"""Mitteldeutsche Metallwerke Erfurt""@de"
<http://www.wikidata.org/entity/Q107177203>,"""Mitteldeutsche Kunstanstalt""@de"
<http://www.wikidata.org/entity/Q15835384>,"""Mitteldeutsche Hartstein-Industrie""@de"
<http://www.wikidata.org/entity/Q1940085>,"""Mitteldeutsche Flughafen AG""@de"
<http://www.wikidata.org/entity/Q1940085>,"""Mitteldeutsche Flughafen AG""@de"
<http://www.wikidata.org/entity/Q15835383>,"""Mitteldeutsche Eisenbahn""@de"
<http://www.wikidata.org/entity/Q1243884>,"""Mitteldeutsche Creditbank""@de"
<http://www.wikidata.org/entity/Q1243884>,"""Mitteldeutsche Creditbank""@de"
<http://www.wikidata.org/entity/Q1940084>,"""Mitteldeutsche Braunkohlengesellschaft""@de"
<http://www.wikidata.org/entity/Q65666093>,"""Mitteldeutsche Boden-Kredit-Anstalt""@de"
<http://www.wikidata.org/entity/Q65666093>,"""Mitteldeutsche Boden-Kredit-Anstalt""@de"
<http://www.wikidata.org/entity/Q55117996>,"""Mittelamerikanische Plantagen""@de"
<http://www.wikidata.org/entity/Q520767>,"""Mitsui Rail Capital Europe""@de"
<http://www.wikidata.org/entity/Q1557383>,"""Mitsubishi Hitachi Power Systems Europe""@de"
<http://www.wikidata.org/entity/Q647863>,"""Mitropa""@de"
<http://www.wikidata.org/entity/Q647863>,"""Mitropa""@de"
<http://www.wikidata.org/entity/Q18629230>,"""Mitp Verlag""@de"
<http://www.wikidata.org/entity/Q18629230>,"""Mitp Verlag""@de"
<http://www.wikidata.org/entity/Q74862529>,"""Mitmachgarten - Regiola""@de"
<http://www.wikidata.org/entity/Q75013355>,"""Mitmachbauernhof Solawi Stralsund""@de"
<http://www.wikidata.org/entity/Q1499907>,"""MITGAS""@de"
<http://www.wikidata.org/entity/Q1881526>,"""MITEC Automotive""@de"
<http://www.wikidata.org/entity/Q27313697>,"""Mister Spex""@de"
<http://www.wikidata.org/entity/Q1939269>,"""Mister Minit""@de"
<http://www.wikidata.org/entity/Q18640136>,"""mister*lady""@de"
<http://www.wikidata.org/entity/Q681644>,"""Mission Aviation Fellowship""@de"
<http://www.wikidata.org/entity/Q59779545>,"""MissingFILMs""@de"
<http://www.wikidata.org/entity/Q1761694>,"""MiRO""@de"
<http://www.wikidata.org/entity/Q1761694>,"""MiRO""@de"
<http://www.wikidata.org/entity/Q15835313>,"""Miriam-Verlag""@de"
<http://www.wikidata.org/entity/Q15835313>,"""Miriam-Verlag""@de"
<http://www.wikidata.org/entity/Q1791452>,"""Miraphone""@de"
<http://www.wikidata.org/entity/Q688121>,"""Minox""@de"
<http://www.wikidata.org/entity/Q1937456>,"""Minol Messtechnik W. Lehmann""@de"
<http://www.wikidata.org/entity/Q96707276>,"""Mink Verlag""@de"
<http://www.wikidata.org/entity/Q1937060>,"""Ministerium des Innern des Landes Nordrhein-Westfalen""@de"
<http://www.wikidata.org/entity/Q1937012>,"""Ministerium des Inneren und für Sport Rheinland-Pfalz""@de"
<http://www.wikidata.org/entity/Q1770711>,"""Minipreis-Läden""@de"
<http://www.wikidata.org/entity/Q1936956>,"""Minimus Fahrzeugwerk""@de"
<http://www.wikidata.org/entity/Q1936941>,"""Minimax""@de"
<http://www.wikidata.org/entity/Q571352>,"""Minichamps""@de"
<http://www.wikidata.org/entity/Q116232>,"""Mini""@de"
<http://www.wikidata.org/entity/Q116232>,"""Mini""@de"
<http://www.wikidata.org/entity/Q116232>,"""Mini""@de"
<http://www.wikidata.org/entity/Q73771973>,"""Ming Le Sports""@de"
<http://www.wikidata.org/entity/Q73771973>,"""Ming Le Sports""@de"
<http://www.wikidata.org/entity/Q1936615>,"""Minerva-Tonfilm""@de"
<http://www.wikidata.org/entity/Q15835269>,"""Mineralquellen Wüllner""@de"
<http://www.wikidata.org/entity/Q26794496>,"""Mineralölwerk Lützkendorf""@de"
<http://www.wikidata.org/entity/Q26794496>,"""Mineralölwerk Lützkendorf""@de"
<http://www.wikidata.org/entity/Q1460152>,"""Mineralölverbundleitung Schwedt""@de"
<http://www.wikidata.org/entity/Q107059649>,"""Mineralöl- und Asphaltwerke""@de"
<http://www.wikidata.org/entity/Q1936579>,"""Mineralbrunnen Überkingen-Teinach""@de"
<http://www.wikidata.org/entity/Q1936456>,"""Mindfactory""@de"
<http://www.wikidata.org/entity/Q1936456>,"""Mindfactory""@de"
<http://www.wikidata.org/entity/Q1294383>,"""Mindener Tageblatt""@de"
<http://www.wikidata.org/entity/Q1936388>,"""Mindener Kreisbahnen""@de"
<http://www.wikidata.org/entity/Q107100364>,"""Mimosa AG""@de"
<http://www.wikidata.org/entity/Q28228091>,"""Mimimi Productions""@de"
<http://www.wikidata.org/entity/Q1935958>,"""Milupa""@de"
<http://www.wikidata.org/entity/Q1935958>,"""Milupa""@de"
<http://www.wikidata.org/entity/Q1671300>,"""Miltenyi Biotec""@de"
<http://www.wikidata.org/entity/Q571385>,"""Mille Plateaux""@de"
<http://www.wikidata.org/entity/Q28062534>,"""Millaphon Records""@de"
<http://www.wikidata.org/entity/Q66208652>,"""Milkau""@de"
<http://www.wikidata.org/entity/Q66208652>,"""Milkau""@de"
<http://www.wikidata.org/entity/Q642970>,"""Miles & More""@de"
<http://www.wikidata.org/entity/Q642970>,"""Miles & More""@de"
<http://www.wikidata.org/entity/Q106560058>,"""Miles Mobility""@de"
<http://www.wikidata.org/entity/Q106560058>,"""Miles Mobility""@de"
<http://www.wikidata.org/entity/Q17124603>,"""MILEI""@de"
<http://www.wikidata.org/entity/Q17124603>,"""MILEI""@de"
<http://www.wikidata.org/entity/Q1934519>,"""Mildenberger Verlag""@de"
<http://www.wikidata.org/entity/Q1934519>,"""Mildenberger Verlag""@de"
<http://www.wikidata.org/entity/Q1934487>,"""Milchwerk Jäger""@de"
<http://www.wikidata.org/entity/Q1934502>,"""Milchwerke Schwaben""@de"
<http://www.wikidata.org/entity/Q1934502>,"""Milchwerke Schwaben""@de"
<http://www.wikidata.org/entity/Q1934502>,"""Milchwerke Schwaben""@de"
<http://www.wikidata.org/entity/Q1934497>,"""Milchwerke Mittelelbe""@de"
<http://www.wikidata.org/entity/Q1934497>,"""Milchwerke Mittelelbe""@de"
<http://www.wikidata.org/entity/Q1688924>,"""Milchwerke Berchtesgadener Land Chiemgau""@de"
<http://www.wikidata.org/entity/Q1688924>,"""Milchwerke Berchtesgadener Land Chiemgau""@de"
<http://www.wikidata.org/entity/Q54966618>,"""Mikrotext""@de"
<http://www.wikidata.org/entity/Q54966618>,"""Mikrotext""@de"
<http://www.wikidata.org/entity/Q1933904>,"""Mikromobil""@de"
<http://www.wikidata.org/entity/Q113051826>,"""Miko-Service GmbH""@de"
<http://www.wikidata.org/entity/Q1136079>,"""Mikogo""@de"
<http://www.wikidata.org/entity/Q109336084>,"""Mika""@de"
<http://www.wikidata.org/entity/Q51875137>,"""Migros-Verteilungs-GmbH""@de"
<http://www.wikidata.org/entity/Q1432684>,"""Mietshäuser Syndikat""@de"
<http://www.wikidata.org/entity/Q1116716>,"""Miesen""@de"
<http://www.wikidata.org/entity/Q695230>,"""Miele""@de"
<http://www.wikidata.org/entity/Q695230>,"""Miele""@de"
<http://www.wikidata.org/entity/Q62669703>,"""Miedl""@de"
<http://www.wikidata.org/entity/Q23787497>,"""Midsummer Records""@de"
<http://www.wikidata.org/entity/Q107147672>,"""Midgard Deutsche Seeverkehrs-AG""@de"
<http://www.wikidata.org/entity/Q6840400>,"""Microtech Gefell""@de"
<http://www.wikidata.org/entity/Q6840400>,"""Microtech Gefell""@de"
<http://www.wikidata.org/entity/Q112660923>,"""Microsoft Deutschland""@de"
<http://www.wikidata.org/entity/Q15841015>,"""Michelsbräu""@de"
<http://www.wikidata.org/entity/Q14920591>,"""michason & may""@de"
<http://www.wikidata.org/entity/Q1930463>,"""Michalak Design""@de"
<http://www.wikidata.org/entity/Q1929771>,"""Michael Weinig AG""@de"
<http://www.wikidata.org/entity/Q18199135>,"""Michael Telecom""@de"
<http://www.wikidata.org/entity/Q1377703>,"""Michael Müller Verlag""@de"
<http://www.wikidata.org/entity/Q1377703>,"""Michael Müller Verlag""@de"
<http://www.wikidata.org/entity/Q1597092>,"""Michael Imhof Verlag""@de"
<http://www.wikidata.org/entity/Q1597092>,"""Michael Imhof Verlag""@de"
<http://www.wikidata.org/entity/Q1358405>,"""Michael Brücken GmbH""@de"
<http://www.wikidata.org/entity/Q1525588>,"""Michael Becker Orgelbau""@de"
<http://www.wikidata.org/entity/Q1881474>,"""MIAG""@de"
<http://www.wikidata.org/entity/Q1547345>,"""Mia electric""@de"
<http://www.wikidata.org/entity/Q96472476>,"""miabus Verkehrsgesellschaft mbH""@de"
<http://www.wikidata.org/entity/Q21557732>,"""M. & H. Schaper""@de"
<http://www.wikidata.org/entity/Q21557732>,"""M. & H. Schaper""@de"
<http://www.wikidata.org/entity/Q15357131>,"""MHP Management- und IT-Beratung GmbH""@de"
<http://www.wikidata.org/entity/Q1926519>,"""MHplus Betriebskrankenkasse""@de"
<http://www.wikidata.org/entity/Q1881121>,"""MHG Heiztechnik GmbH""@de"
<http://www.wikidata.org/entity/Q26794509>,"""M. Glückstadt & Münden""@de"
<http://www.wikidata.org/entity/Q26794509>,"""M. Glückstadt & Münden""@de"
<http://www.wikidata.org/entity/Q26794509>,"""M. Glückstadt & Münden""@de"
<http://www.wikidata.org/entity/Q1240747>,"""MGE USV-Systeme""@de"
<http://www.wikidata.org/entity/Q480171>,"""MFS""@de"
<http://www.wikidata.org/entity/Q111739229>,"""M. Folhoffer GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q113451451>,"""MFA Film Distribution""@de"
<http://www.wikidata.org/entity/Q107139033>,"""Mez""@de"
<http://www.wikidata.org/entity/Q107139033>,"""Mez""@de"
<http://www.wikidata.org/entity/Q996941>,"""Meyton Elektronik""@de"
<http://www.wikidata.org/entity/Q110245049>,"""Meyle & Mayer""@de"
<http://www.wikidata.org/entity/Q110245049>,"""Meyle & Mayer""@de"
<http://www.wikidata.org/entity/Q705377>,"""Meyer Werft""@de"
<http://www.wikidata.org/entity/Q111301921>,"""Meyer’s Bestattungswesen""@de"
<http://www.wikidata.org/entity/Q1442070>,"""Meyer-Optik""@de"
<http://www.wikidata.org/entity/Q1926320>,"""Meyer & Meyer""@de"
<http://www.wikidata.org/entity/Q1926328>,"""Meyer Menü""@de"
<http://www.wikidata.org/entity/Q1926328>,"""Meyer Menü""@de"
<http://www.wikidata.org/entity/Q18288468>,"""Meyer & Beck Handels KG""@de"
<http://www.wikidata.org/entity/Q1926286>,"""Mey & Edlich""@de"
<http://www.wikidata.org/entity/Q1926291>,"""Mey""@de"
<http://www.wikidata.org/entity/Q112838199>,"""mewesta hydraulik GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q1425712>,"""MEWA Textil-Management""@de"
<http://www.wikidata.org/entity/Q1387656>,"""MeVis Medical Solutions""@de"
<http://www.wikidata.org/entity/Q1881372>,"""MEVA Schalungs-Systeme""@de"
<http://www.wikidata.org/entity/Q1727654>,"""Mevaco""@de"
<http://www.wikidata.org/entity/Q318206>,"""Metz-Werke""@de"
<http://www.wikidata.org/entity/Q104014056>,"""Metz & Lautz GmbH""@de"
<http://www.wikidata.org/entity/Q1483991>,"""Metzinger Betriebskrankenkasse""@de"
<http://www.wikidata.org/entity/Q111308694>,"""Metzgerei Hauk""@de"
<http://www.wikidata.org/entity/Q322712>,"""Metzeler""@de"
<http://www.wikidata.org/entity/Q322712>,"""Metzeler""@de"
<http://www.wikidata.org/entity/Q322712>,"""Metzeler""@de"
<http://www.wikidata.org/entity/Q322712>,"""Metzeler""@de"
<http://www.wikidata.org/entity/Q1926015>,"""Metz Aerials""@de"
<http://www.wikidata.org/entity/Q1925965>,"""Metten Fleischwaren""@de"
<http://www.wikidata.org/entity/Q821732>,"""Metropol Verlag""@de"
<http://www.wikidata.org/entity/Q821732>,"""Metropol Verlag""@de"
<http://www.wikidata.org/entity/Q897181>,"""Metropolitan""@de"
